WGD,H3K27ac_down,H3K27ac_up,H3K27ac_genebody,H3K27me3_down,H3K27me3_up,H3K27me3_genebody,H3K4me3_down,H3K4me3_up,H3K4me3_genebody,avg_expression,tau,gene_cds_gc,promoter_gc,rec_rate,te_dist,TEGroup_1,TEGroup_2,TEGroup_3,TEGroup_4,TEdenseAvgUp,TEdenseMaxUp,TEdenseAvgDown,TEdenseMaxDown,CG_up_ave,CG_down_ave,CG_body_ave,CHG_up_ave,CHG_down_ave,CHG_body_ave,CHH_up_ave,CHH_down_ave,CHH_body_ave,CG_up_max,CG_down_max,CHG_up_max,CHG_down_max,CHH_up_max,CHH_down_max,summit_fold_enrichment,upstream_distance,downstream_distance,Ka,Ks,omega,location
0,-0.2212416184812442,-0.143528952496548,0.2662132436830003,-0.2658457367932512,0.0933983757791345,-0.069162078503096,-0.2474544257542496,-0.2907767169051606,-0.4161892387725524,4.16771542689819,0.4435092649488458,44.39288476411446,35.294117647058826,3.16,195,0.0,1.0,0.0,0.0,0.19399999999999998,1.0,0.42249999999999993,1.0,0.6502865102040817,0.5773539938775508,0.0010101,0.141189579245283,0.1656444977272727,0.0016420344827586,0.0121196100694444,0.0345634145328719,0.0023384722627737,1.0,1.0,0.966667,0.904762,0.177778,0.569445,4.05163,2257.0,46075.0,0.178,0.6684,0.2664,0.0
0,0.4208504585525222,-0.1010635654516981,0.7283959815566472,-0.2356364698154719,-0.0628724169210381,-0.3143263671577376,0.5986447822787123,0.0157746105316763,0.8047523000468029,5.354927669439889,0.4579479310170864,51.1175898931001,33.52941176470588,3.06,0,0.0,1.0,0.0,0.0,0.4489000000000001,1.0,0.18900000000000003,1.0,0.368386203030303,0.004329,0.0,0.1013668333333333,0.0032567068965517,0.0057870416666666,0.0666428107142857,0.0012820507692307,0.003304598275862,1.0,0.047619,0.702381,0.0666667,0.641667,0.0833333,4.00723,21332.0,4321.0,0.0925,0.5181,0.1785,0.0
0,0.2220147396639191,-0.1464375833959473,0.4568608283459487,-0.3674510134595561,-0.1238807912305632,-0.1200983820692677,-0.2191097189052879,-0.0735042120916232,0.428037361445302,3.437724603650889,0.3274680082539968,46.1847389558233,41.76470588235294,2.7,0,0.0,1.0,0.0,0.0,0.7139500000000001,1.0,0.0,0.0,0.4581482,0.1424297692307692,0.0,0.1805555388888888,0.0038314137931034,0.0,0.0186868659090909,0.0028516046511627,0.0,1.0,1.0,0.533333,0.111111,0.133333,0.0833333,4.3233,27661.0,1461.0,0.0624,0.7396,0.0844,0.0
0,-0.1775180311334684,0.1258636975882757,-0.289132829368961,-0.0382735778705639,0.0966330202013934,-0.3244443285315604,-0.3181443329888369,0.4593859244040595,-0.2335493609747624,3.413073901223357,0.1964204859608463,44.388609715242886,32.35294117647059,0.81,670,0.0,0.0,0.0,1.0,0.37015,1.0,0.35019999999999996,1.0,0.0,0.2564152916666666,0.1229114618421052,0.0,0.2015564133333333,0.0071616739130434,0.0050505,0.044618404347826,0.0052696096412556,0.0,0.944444,0.0,0.783333,0.030303,0.722222,5.26126,28374.0,3584.0,0.1382,0.4499,0.3071,0.0
0,-0.0555322364698125,0.7891430949616567,0.3287135220681058,-0.0733287917403558,-0.3818972245542807,-0.1177735222052751,-0.0252677999862253,1.2441635409461385,0.5711542952062038,3.8410046878916426,0.2315607503526549,46.91745036572623,46.47058823529412,0.78,498,0.0,0.0,0.0,1.0,0.0,0.0,0.08299999999999999,1.0,0.0,0.1063062972972973,0.0158729999999999,0.0015015054054054,0.0434557406779661,0.0021367512820512,0.0035009341317365,0.0136643059574468,0.0027394627586206,0.0,1.0,0.0555557,0.777778,0.111111,0.433333,4.53947,151.0,3325.0,0.0944,0.4646,0.2032,0.0
0,-0.066127207227826,-0.2846634731285825,-0.2045347006651351,-0.1607671610415378,0.2216788200981126,-0.2887682619572636,0.3493790811481737,-0.1939768502767109,-0.133158373340091,0.6766366162853971,0.7660828279795071,45.04181600955795,34.11764705882353,0.76,1608,0.0,1.0,0.0,0.0,0.05949999999999999,1.0,0.0,0.0,0.0089947142857142,0.0021706666666666,0.0162036916666666,0.0077266896551724,0.0024645985294117,0.0,0.0047241142857142,0.0018949844202898,0.0015954415384615,0.188889,0.047619,0.0833333,0.0555557,0.111111,0.0833333,4.05163,11395.0,35334.0,0.1129,0.4135,0.2731,0.0
0,0.05217053903283,-0.1498074762881767,-0.1010542689455491,-0.0389334350569496,-0.0164000027560915,-0.3207778449624109,-0.2480952434623964,-0.144593456116472,-0.2992029651653347,3.4962856907138757,0.2736615655313622,43.83661560904449,33.52941176470588,0.74,389,0.0,0.0,0.0,1.0,0.4451,1.0,0.0,0.0,0.2644781333333333,0.0,0.3185185296296296,0.1527015757575757,0.0,0.0153292180555555,0.0166575832061068,0.0050173333333333,0.0030894597701149,1.0,0.0,0.962963,0.0,0.455556,0.0833333,22.3737,545.0,44301.0,0.047,0.3323,0.1414,0.0
0,0.2136667552688903,-0.0833801106464892,0.6200220830280548,-0.0254606653526259,-0.0414353172877836,-0.2420976249579858,0.2633250572868854,-0.1089706146954457,0.7199525321059942,3.3030437689774046,0.3179573415466994,44.51219512195122,42.94117647058823,0.66,385,0.0,0.0,1.0,0.0,0.0,0.0,0.2645,1.0,0.1329365285714285,0.0,0.0,0.4030302727272727,0.0,0.0,0.0622654931818181,0.0,0.0028619509090909,0.888889,0.0,0.933333,0.0,0.477778,0.0,4.02482,4447.0,3577.0,0.0662,0.3659,0.1809,0.0
0,-0.2395861736277321,0.0297388335256635,0.3890213885020959,-0.0726231388261045,-0.006579648017787,-0.1964509704312834,-0.2737032277890248,0.1543720121576801,0.2451246508864869,1.291915060433825,0.3783294360664073,45.59043348281017,41.76470588235294,0.66,282,1.0,0.0,0.0,0.0,0.2645,1.0,0.0,0.0,0.0,0.0035460978723404,0.0,0.0,0.0022569458333333,0.005291,0.0038392024390243,0.0027871316498316,0.003450652173913,0.0,0.0833333,0.0,0.0666667,0.0833333,0.111111,4.02482,6862.0,1056.0,0.0366,0.8333,0.0439,0.0
0,-0.1618018364408617,-0.3187978092057496,-0.2602787245298054,0.0542229410845904,-0.2452042743001929,-0.2613524691914068,-0.3549582607152991,-0.5975758147925213,-0.6130167601172827,0.1061605422522424,1.0,50.78125,37.64705882352941,0.63,0,0.0,1.0,0.0,0.0,0.23379999999999998,1.0,0.5572500000000001,1.0,0.1260955999999999,0.4930079230769231,0.7182759722222223,0.137268525,0.2357141,0.179777708,0.0526506784313725,0.0269762222222222,0.0277025926315789,1.0,0.962963,0.944444,0.744444,0.888889,0.455556,4.05163,6981.0,50193.0,0.4982,1.0792,0.4616,0.0
