WGD,H3K27ac_down,H3K27ac_up,H3K27ac_genebody,H3K27me3_down,H3K27me3_up,H3K27me3_genebody,H3K4me3_down,H3K4me3_up,H3K4me3_genebody,avg_expression,tau,gene_cds_gc,promoter_gc,rec_rate,te_dist,TEGroup_1,TEGroup_2,TEGroup_3,TEGroup_4,TEdenseAvgUp,TEdenseMaxUp,TEdenseAvgDown,TEdenseMaxDown,CG_up_ave,CG_down_ave,CG_body_ave,CHG_up_ave,CHG_down_ave,CHG_body_ave,CHH_up_ave,CHH_down_ave,CHH_body_ave,CG_up_max,CG_down_max,CHG_up_max,CHG_down_max,CHH_up_max,CHH_down_max,summit_fold_enrichment,upstream_distance,downstream_distance,Ka,Ks,omega,location
0,-0.2597048614210103,-0.1437599450161972,-0.0061912401799558,0.3996096619360631,-0.1219870030181418,-0.0535960623287653,-0.2373179690182374,0.094283684346564,-0.2078999788186425,1.0594924755367416,0.6111921124157516,42.91938997821351,32.35294117647059,2.65,2758,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012626272727272,0.00925925,0.00555555,0.00810185625,0.004166665,0.0028066399999999,0.0047113288235294,0.0027842852459016,0.0,0.0416667,0.111111,0.111111,0.0833333,0.133333,4.65937,690.0,939.0,0.1295,0.3602,0.3596,0.0
0,-0.1686308141905975,-0.2233104619261308,1.021952260140062,0.4266136877814409,0.5462205832909862,1.0858728023825797,-0.1066468087046013,0.0095382614219736,1.0266917491331446,1.370973622542093,0.7342511062222883,54.14462081128748,34.11764705882353,2.64,1412,0.0,0.0,1.0,0.0,0.12,1.0,0.0,0.0,0.0017470320754716,0.0020292204545454,0.0047892758620689,0.0025720203703703,0.007168464516129,0.0,0.0035004672839506,0.0030803769230769,0.0085133694444444,0.0555557,0.047619,0.0555557,0.111111,0.222222,0.111111,3.81299,2854.0,1401.0,0.0919,0.2395,0.3839,0.0
0,0.0105410518741719,0.1582063772084188,0.7752099969466955,-0.2442270570505642,-0.2955985344360902,-0.269967379944956,-0.0556603504801632,-0.2359086498084789,0.3882987941271292,0.8269746977793873,0.9862621348002092,49.44444444444444,28.823529411764703,2.54,654,0.0,0.0,0.0,1.0,0.561,1.0,0.0,0.0,0.0,0.0022988517241379,0.0037037,0.0,0.0027006222222222,0.0077160555555555,0.015873,0.0025338289256198,0.002859475,0.0,0.0666667,0.0,0.0555557,0.111111,0.111111,8.01446,2006.0,242.0,0.1528,0.4875,0.3135,0.0
0,-0.2505659725342142,0.140913715526692,0.4966585303518018,-0.0353292159226969,0.0521182319618721,-0.0363379418146092,-0.0692590992106065,0.1037624436690379,0.4369011432609212,4.882248469643108,0.2302845877279439,43.76163873370577,34.705882352941174,2.24,715,0.0,0.0,0.0,1.0,0.09150000000000003,1.0,0.0,0.0,0.0,0.005291,0.0,0.0,0.0,0.0,0.0031425363636363,0.0,0.0,0.0,0.037037,0.0,0.0,0.0666667,0.0,3.89097,3812.0,23516.0,0.0261,0.5157,0.0507,0.0
0,0.4947538802249577,0.6205384648398657,0.9411484700492976,-0.0215912045011865,0.0945786373499619,-0.305226375117518,0.2072575161457151,0.7467655014373376,0.699193434208225,4.843535752913143,0.3536256276696151,49.19786096256685,62.94117647058823,2.11,0,0.0,0.0,1.0,0.0,0.03975,1.0,0.0,0.0,0.0,0.013888875,0.0046296416666666,0.0,0.015873,0.008641975,0.0,0.0049382694444444,0.0052962999999999,0.0,0.111111,0.0,0.047619,0.0,0.111111,4.209,15498.0,30998.0,0.0221,0.5956,0.0372,0.0
0,-0.0611333588994724,-0.4861651787149716,1.1236536670313526,-0.0304674638006779,0.1352069390713273,-0.1231748840250434,-0.0954735080510165,-0.1677385221436608,0.8413593051405173,2.501510245144158,0.5999032339542733,51.798561151079134,37.64705882352941,1.93,393,0.0,0.0,1.0,0.0,0.0,0.0,0.0451,1.0,0.0077922,0.2351851666666666,0.0052410886792452,0.0014880964285714,0.01111114,0.00243056,0.0058090847222222,0.0023640638297872,0.0035187013986013,0.047619,1.0,0.0416667,0.0555557,0.111111,0.111111,4.6751,47137.0,522.0,0.0525,0.4692,0.112,0.0
0,0.2770669819284573,0.0945873213188791,0.3265279028679178,-0.0139216789074729,-0.0568646353612107,-0.2556397245159313,0.1407911558731634,0.2314016548448786,0.991124633411513,4.408255036981582,0.1476570697865679,47.52604166666667,47.05882352941176,1.86,6496,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0104166625,0.0026455,0.0,0.0,0.0015432111111111,0.0,0.0,0.0018132708333333,0.0,0.0833333,0.0,0.0,0.0,0.0,5.78532,9323.0,9595.0,0.0706,0.3899,0.181,0.0
0,0.1853004352626416,0.2071994432259926,-0.1028519579024024,0.0283624683093415,-0.1792367541638648,-0.2655771326042851,0.1735535652653523,0.4521437850833629,-0.1360868654525655,3.0256136385672088,0.180386713444453,45.38720538720538,40.0,1.83,1186,0.0,1.0,0.0,0.0,0.29025,1.0,0.0,0.0,0.199564487804878,0.0092592555555555,0.1395131228070175,0.184581081081081,0.0,0.0054493324074074,0.0753312254166666,0.0,0.0029314823076923,1.0,0.0833333,0.877778,0.0,0.902778,0.0,4.23665,4285.0,12905.0,0.0449,0.3326,0.1349,0.0
0,-0.2278269404074797,0.3445483530053888,-0.0006087438338397,-0.1561063457655339,-0.2221403918198325,0.04830304766943,-0.4329798692646417,0.7799365289922268,0.0078553280256899,0.4391446806922672,0.7705356573745331,44.79166666666667,30.0,1.0,1022,0.0,0.0,0.0,1.0,0.0,0.0,0.0629,1.0,0.0702527777777777,0.0,0.0,0.0013333339999999,0.0023148125,0.0,0.0025862854651162,0.0028276524590163,0.0082391694915254,0.952381,0.0,0.0666667,0.111111,0.111111,0.0833333,6.91729,9708.0,8106.0,0.1097,0.5603,0.1959,0.0
0,-0.0483705608557112,0.4681730288133245,0.2855566904161811,-0.2276730233400176,-0.3335189935693191,-0.1366793730217651,-0.1942925601018079,0.763084387790029,0.5558474261716291,3.5578059718924995,0.5373872969220799,44.98381877022653,47.647058823529406,0.97,6614,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.209101659574468,0.156964681632653,0.0,0.0024526710843373,0.0056394341463414,0.0,0.0030993201388888,0.0038603723404255,0.0011299440677966,1.0,1.0,0.114286,0.111111,0.111111,0.111111,4.86195,4073.0,14089.0,0.0417,0.4014,0.1038,0.0
